F0distalX,F0distalY,F0distalZ,F0IntermediateX,F0IntermediateY,F0IntermediateZ,F0ProximalX,F0ProximalY,F0ProximalZ,F0TipDistanceToPalm,F1distalX,F1distalY,F1distalZ,F1IntermediateX,F1IntermediateY,F1IntermediateZ,F1ProximalX,F1ProximalY,F1ProximalZ,F1TipDistanceToPalm,F2distalX,F2distalY,F2distalZ,F2IntermediateX,F2IntermediateY,F2IntermediateZ,F2ProximalX,F2ProximalY,F2ProximalZ,F2TipDistanceToPalm,F3distalX,F3distalY,F3distalZ,F3IntermediateX,F3IntermediateY,F3IntermediateZ,F3ProximalX,F3ProximalY,F3ProximalZ,F3TipDistanceToPalm,F4distalX,F4distalY,F4distalZ,F4IntermediateX,F4IntermediateY,F4IntermediateZ,F4ProximalX,F4ProximalY,F4ProximalZ,F4TipDistanceToPalm,grabAngle,pinchDistance,armPitch,armYaw,armRoll,class 
-0.47750634,-0.7457834,-0.46453723,-0.7648171,-0.4301369,-0.47962183,-0.9126083,-0.03609638,-0.40723836,50.886086,0.8842921,0.031640276,-0.46586072,0.6220714,0.0072131157,-0.7829273,-0.16857152,-0.04151567,-0.98481464,66.27136,0.90189165,0.10647702,-0.41863343,0.6834259,0.1370414,-0.7170416,-0.22229469,0.12460114,-0.96698475,67.11914,0.20482817,0.22813523,-0.9518402,-0.09985971,0.18106395,-0.97838837,-0.54568464,0.075182796,-0.8346112,80.171715,0.21138883,0.4098944,-0.88729995,-0.07535215,0.32557997,-0.9425071,-0.52864254,0.1212363,-0.84014213,65.18288,2.1259646,21.673735,2.0215929,1.6591845,1.7518737,qaaf
-0.47932613,-0.74542344,-0.4632389,-0.76991016,-0.4292805,-0.47218287,-0.9192947,-0.028729692,-0.39251986,50.17882,0.8889989,0.034959152,-0.45657298,0.64014,0.010431662,-0.7681875,-0.18699206,-0.043499194,-0.9813979,65.7873,0.9601074,0.08794843,-0.26544097,0.6873051,0.13672993,-0.71338403,-0.23362017,0.12364541,-0.96443427,65.47335,0.21522164,0.22962038,-0.949186,-0.07758627,0.18469651,-0.9797282,-0.5449492,0.073884144,-0.8352075,79.81539,0.19459836,0.4061539,-0.8928442,-0.08630614,0.3215675,-0.9429452,-0.5447692,0.1110094,-0.8312061,65.52312,2.1680765,21.569902,2.1078916,1.6760992,1.746458,qaaf
-0.48936608,-0.73784965,-0.46486416,-0.77364993,-0.42272702,-0.4719826,-0.9202352,-0.020319954,-0.39083737,50.175068,0.8768501,0.03328003,-0.47961047,0.6231979,0.008871093,-0.7820139,-0.18550071,-0.043334432,-0.98168814,66.32843,0.95855963,0.088616535,-0.27075896,0.6673905,0.13827156,-0.73175883,-0.24222952,0.12290586,-0.9624027,66.03542,0.23125443,0.23209888,-0.9448025,-0.0597511,0.18707536,-0.9805267,-0.5353126,0.07366301,-0.84143573,79.4825,0.20029369,0.40856773,-0.89048004,-0.08349915,0.3220631,-0.94302875,-0.54192245,0.10940838,-0.83327657,65.48849,2.165991,21.124376,2.1154304,1.6791477,1.7484784,qaaf
-0.48231152,-0.743796,-0.46275604,-0.7737004,-0.4273462,-0.46772093,-0.924385,-0.015140519,-0.38116038,49.65753,0.87786466,0.035775423,-0.4775708,0.62411207,0.010441273,-0.7812651,-0.20152816,-0.045144353,-0.97844183,66.25623,0.94899285,0.09243819,-0.3014428,0.67001474,0.13807638,-0.72939366,-0.24890015,0.12232529,-0.9607732,66.210815,0.25381103,0.23466976,-0.93835497,-0.05055383,0.18897717,-0.98067933,-0.5418406,0.07249532,-0.83734894,79.19366,0.2238951,0.41349918,-0.882547,-0.07103072,0.32683337,-0.942409,-0.5497224,0.10706554,-0.82845783,65.19318,2.1707456,21.384762,2.099332,1.6737267,1.7458756,qaaf
-0.48720664,-0.73922855,-0.4649416,-0.77358913,-0.42108756,-0.47354534,-0.9193044,-0.01810053,-0.3931308,50.281784,0.8621901,0.033979908,-0.50544405,0.61082065,0.009348437,-0.7917137,-0.20207077,-0.04520691,-0.97832704,66.755684,0.92904794,0.09913896,-0.35642868,0.65416884,0.13921998,-0.7434251,-0.2511698,0.12212604,-0.9602077,67.165085,0.23594993,0.23249938,-0.94354206,-0.061476745,0.187033,-0.9804281,-0.5407341,0.07301447,-0.83801883,79.46829,0.22720817,0.41473514,-0.8811192,-0.06406627,0.32912007,-0.9421124,-0.53916395,0.11196725,-0.83472484,65.05449,2.144282,21.278502,2.0868127,1.6701336,1.7447098,qaaf
-0.4872496,-0.73985225,-0.46390343,-0.77266526,-0.42709664,-0.4696561,-0.92111695,-0.027794614,-0.38829234,50.021976,0.83847135,0.030841947,-0.5440722,0.5959424,0.007818788,-0.8029891,-0.19905367,-0.04485928,-0.9789613,67.38064,0.9216726,0.10129899,-0.37451026,0.66065794,0.13876186,-0.7377507,-0.24168462,0.12295306,-0.96253365,67.2183,0.24116509,0.23376559,-0.94190925,-0.058579065,0.1866382,-0.9806807,-0.53711563,0.0707375,-0.84053725,79.41922,0.23683539,0.41831148,-0.87688345,-0.052341893,0.33285338,-0.9415247,-0.5302597,0.11363588,-0.84018534,64.85832,2.1321602,21.976496,2.1542473,1.687432,1.7464633,qaaf
-0.4752668,-0.74887973,-0.46184468,-0.7713324,-0.43065268,-0.46859875,-0.923642,-0.017720282,-0.38284665,49.688786,0.81859666,0.027426034,-0.57371384,0.5996898,0.0073177665,-0.80019915,-0.18980618,-0.043812044,-0.9808436,67.57576,0.9192513,0.1019789,-0.38023335,0.6599309,0.1388136,-0.7383916,-0.2440269,0.12275036,-0.96196836,67.27941,0.24226886,0.2336828,-0.94164646,-0.063149184,0.18610305,-0.98049873,-0.5406969,0.07080048,-0.83823276,79.4663,0.23792496,0.41701072,-0.87720793,-0.06269146,0.32967106,-0.94201213,-0.5378415,0.11329862,-0.83539796,64.94926,2.1220698,21.600952,2.0897985,1.6713408,1.7456009,qaaf
-0.46605253,-0.755948,-0.4597145,-0.7709292,-0.43526116,-0.46499002,-0.9272781,-0.012718916,-0.37415698,49.20882,0.8040369,0.029056817,-0.5938689,0.60750633,0.010111958,-0.7942505,-0.21367939,-0.04657378,-0.975793,67.54495,0.92328167,0.100840166,-0.370651,0.67171836,0.13794836,-0.72784925,-0.24955007,0.12226832,-0.96061194,66.821724,0.23946413,0.23334303,-0.9424479,-0.07062408,0.18468668,-0.9802566,-0.55320483,0.0669062,-0.8303541,79.59515,0.23876901,0.41621614,-0.8773559,-0.06654164,0.3286501,-0.9421047,-0.5530712,0.10702483,-0.82623124,65.026764,2.1179104,21.93299,2.0810633,1.6698083,1.7464466,qaaf
-0.46958578,-0.75375456,-0.45972058,-0.77410406,-0.43274736,-0.46205276,-0.92850477,-0.017245226,-0.3709199,49.077477,0.63987416,0.011036068,-0.76840055,0.63987374,0.011035919,-0.7684007,-0.19349605,-0.044226475,-0.9801038,68.45322,0.94577825,0.09362024,-0.31102875,0.7052927,0.13521212,-0.6959022,-0.23429137,0.123588175,-0.9642788,65.36825,0.24921536,0.23431401,-0.9396748,-0.062111937,0.18660364,-0.98047,-0.5526506,0.068237305,-0.830615,79.397675,0.24264884,0.41703373,-0.8759021,-0.06565192,0.32897457,-0.94205403,-0.55097663,0.108388685,-0.8274521,64.97693,2.0773342,21.538918,2.117075,1.6767377,1.7439464,qaaf
-0.4810427,-0.74395144,-0.46382535,-0.7743731,-0.42049205,-0.4727924,-0.91942227,-0.020761028,-0.3927233,50.225914,0.61437505,0.0077926368,-0.78897566,0.61437523,0.0077926964,-0.7889755,-0.18166919,-0.042914465,-0.98242265,69.196075,0.9037757,0.10601792,-0.41466823,0.631543,0.14071292,-0.7624651,-0.2630446,0.121071,-0.95715684,68.26958,0.18245424,0.22591284,-0.95690835,-0.105442785,0.17797865,-0.9783687,-0.55330414,0.066849396,-0.8302925,80.46232,0.22729619,0.41249675,-0.8821466,-0.06373959,0.32999843,-0.94182706,-0.5337572,0.121317916,-0.83689004,64.92734,2.0193098,21.058884,2.0287752,1.6487125,1.7278782,qaaf
-0.4799203,-0.7446379,-0.4638868,-0.7724243,-0.42259344,-0.47410506,-0.9182161,-0.023447812,-0.3953852,50.34183,0.6275587,0.009041458,-0.77851677,0.62755847,0.009041369,-0.7785168,-0.1834477,-0.0431087,-0.98208374,68.8231,0.8989356,0.10718696,-0.42476535,0.63499653,0.14049512,-0.7596318,-0.25530827,0.12176098,-0.9591622,68.321365,0.19277513,0.22771281,-0.95445514,-0.0994695,0.17795399,-0.97899854,-0.5470269,0.06520571,-0.8345718,80.33865,0.24746895,0.41878307,-0.8737161,-0.045808606,0.33561975,-0.940883,-0.52336466,0.122635305,-0.8432379,64.60002,2.0290709,21.143976,2.106447,1.6704729,1.7377244,qaaf
-0.47197336,-0.7507753,-0.4621445,-0.7707079,-0.4277019,-0.47231388,-0.92158645,-0.011622019,-0.38799876,49.9324,0.64063895,0.011405587,-0.7677576,0.6406388,0.011405587,-0.76775765,-0.19664162,-0.044583358,-0.97946113,68.42555,0.9144438,0.10328697,-0.3913112,0.6611741,0.13872483,-0.7372951,-0.25205305,0.1220483,-0.95998615,67.30251,0.21327776,0.23050334,-0.9494108,-0.0845923,0.18097721,-0.97984254,-0.55253613,0.063691325,-0.8310518,80.00034,0.2504094,0.42100996,-0.8718059,-0.05125542,0.33335426,-0.9414073,-0.5392184,0.10952912,-0.83501303,64.78153,2.0488844,21.001099,2.1568878,1.6851176,1.7420504,qaaf
-0.4753577,-0.74816936,-0.46290103,-0.7720409,-0.42444533,-0.47307384,-0.9203917,-0.014559537,-0.39072657,50.091187,0.62387586,0.009714976,-0.7814632,0.62387586,0.009714872,-0.78146315,-0.19396356,-0.04427922,-0.9800089,68.91414,0.9182538,0.10225433,-0.38256255,0.6599399,0.13881323,-0.73838353,-0.25175017,0.12207506,-0.9600622,67.25414,0.21921802,0.23109734,-0.94791216,-0.080814525,0.18212885,-0.97994804,-0.54858047,0.06628594,-0.833466,79.892586,0.26036745,0.4219703,-0.86841804,-0.041044928,0.33717456,-0.94054705,-0.5312221,0.11730528,-0.8390724,64.50826,2.0500126,21.069674,2.1582875,1.6854748,1.7420691,qaaf
-0.4764246,-0.7464201,-0.4646255,-0.76925194,-0.42148924,-0.48020643,-0.91433495,-0.018449068,-0.40453818,50.778164,0.6179718,0.0072044134,-0.78616726,0.6179716,0.00720419,-0.78616756,-0.1720322,-0.041879714,-0.98420066,69.10493,0.8834492,0.11067094,-0.45526868,0.60649353,0.14218624,-0.78227156,-0.26546818,0.120852955,-0.95651513,69.305534,0.17938194,0.22556007,-0.95757234,-0.10747908,0.1773266,-0.9782656,-0.5488824,0.067485735,-0.83317095,80.51144,0.22795591,0.41292483,-0.88177615,-0.06038294,0.33105007,-0.94167924,-0.5298773,0.12275793,-0.8391429,64.87617,2.0084417,20.749496,2.0689516,1.6586962,1.7314253,qaaf
-0.48506516,-0.73947483,-0.46678555,-0.76858795,-0.41970184,-0.48282793,-0.9118663,-0.020951554,-0.40995228,51.097507,0.57994926,0.0064263493,-0.81462735,0.5799492,0.006426513,-0.8146274,-0.19836192,-0.044779893,-0.9791054,70.11536,0.8553909,0.11617412,-0.504787,0.5721181,0.14392523,-0.80744445,-0.26413542,0.12097292,-0.95686895,70.65352,0.17328833,0.22479278,-0.9588741,-0.10037929,0.17839873,-0.97882473,-0.53367364,0.07120766,-0.8426874,80.44407,0.1951265,0.40675083,-0.892457,-0.073040985,0.32605538,-0.9425248,-0.52033955,0.12361479,-0.8449653,65.255066,1.9719543,21.403173,2.041943,1.6506711,1.726655,qaaf
-0.49878255,-0.7280924,-0.47021008,-0.77178156,-0.41017762,-0.4859092,-0.90880895,-0.021884844,-0.4166382,51.535355,0.54962087,0.0053144395,-0.83539736,0.5496208,0.0053145885,-0.8353975,-0.21584484,-0.046833806,-0.97530395,70.890656,0.8361685,0.1194635,-0.53530437,0.5622972,0.14436583,-0.8142361,-0.25885943,0.12144542,-0.95825,71.21793,0.17615351,0.22484018,-0.9583406,-0.094905436,0.18081757,-0.97892696,-0.52819186,0.076885864,-0.845637,80.30609,0.18939261,0.4051777,-0.89440566,-0.073861696,0.32583514,-0.94253695,-0.51426923,0.12754337,-0.8480919,65.2585,1.9528717,21.579649,2.0168512,1.6461172,1.7273136,qaaf
-0.5085305,-0.7210956,-0.4705506,-0.7771408,-0.40608618,-0.48077643,-0.91276973,-0.01947476,-0.40801,51.17848,0.5375671,0.00547567,-0.8432031,0.537567,0.005476117,-0.84320325,-0.23124646,-0.048728637,-0.9716741,71.1845,0.83115304,0.12026802,-0.5428813,0.5566105,0.14460982,-0.81809086,-0.26596648,0.120807916,-0.9563824,71.397644,0.18796313,0.22641721,-0.9557223,-0.08936594,0.18184884,-0.9792572,-0.53111136,0.07595249,-0.84389085,80.16055,0.200091,0.40766227,-0.8909404,-0.06409976,0.3293237,-0.9420387,-0.51588106,0.1270794,-0.84718215,65.08203,1.9529418,21.742226,2.0231695,1.6479487,1.7285451,qaaf
-0.5022276,-0.7278936,-0.46683872,-0.77821654,-0.4147284,-0.47157136,-0.920044,-0.019633532,-0.3913229,50.294186,0.57750666,0.008868471,-0.81633776,0.5775068,0.008867875,-0.8163377,-0.22976278,-0.048542466,-0.97203547,70.14506,0.83797455,0.119169205,-0.5325387,0.57960474,0.14357321,-0.8021503,-0.26644632,0.12076457,-0.95625436,70.74186,0.17360848,0.22461407,-0.958858,-0.105808355,0.17825009,-0.97827995,-0.54773456,0.06957914,-0.83375394,80.50977,0.18862695,0.4059502,-0.8942172,-0.08348683,0.3219117,-0.94308156,-0.53491384,0.112522975,-0.83738035,65.54247,1.9614182,21.796062,1.8961065,1.6282406,1.7396697,qaaf
-0.4972242,-0.73339,-0.4635808,-0.7782816,-0.4246585,-0.46253973,-0.9265321,-0.023905702,-0.37545553,49.463074,0.6127682,0.0057556927,-0.79024184,0.6127686,0.0057558566,-0.7902416,-0.16058457,-0.040690884,-0.986183,69.2566,0.8562165,0.11602463,-0.5034199,0.6028256,0.14238746,-0.78506505,-0.23783761,0.123284556,-0.9634491,70.01382,0.14368063,0.2204687,-0.9647537,-0.1236127,0.17425342,-0.9769114,-0.5358468,0.07187657,-0.84125024,80.930145,0.19597138,0.40687972,-0.8922131,-0.08103252,0.32325315,-0.9428369,-0.5149965,0.12689449,-0.847748,65.30226,1.9751433,21.207174,1.6960279,1.5930712,1.7459508,qaaf
-0.48255202,-0.7447708,-0.46093386,-0.7743051,-0.4345496,-0.46002,-0.92899257,-0.024576992,-0.36928165,49.06215,0.67743623,0.0062432885,-0.735555,0.67743605,0.0062434226,-0.7355552,-0.11536706,-0.036418475,-0.9926551,67.4275,0.8624748,0.114870146,-0.49289158,0.6128872,0.14182757,-0.777338,-0.23614466,0.12342973,-0.9638468,69.66561,0.12218614,0.21729615,-0.9684281,-0.1385673,0.17122267,-0.97543937,-0.539413,0.070758075,-0.83906317,81.26666,0.18303879,0.40334913,-0.89655256,-0.09868061,0.31709233,-0.94324684,-0.5194819,0.12538797,-0.84523153,65.59105,1.9903398,20.747444,1.6046333,1.5769497,1.750621,qaaf
-0.48234057,-0.744308,-0.4619014,-0.7747701,-0.42944616,-0.46401212,-0.92624444,-0.021570683,-0.3763055,49.412655,0.67299455,0.0071873665,-0.73961246,0.6729944,0.007187739,-0.7396125,-0.12781651,-0.037527382,-0.9910875,67.551796,0.8590143,0.11551337,-0.49874946,0.59910864,0.14258677,-0.78786904,-0.24978967,0.1222471,-0.9605522,70.00276,0.12875822,0.21824768,-0.967362,-0.13222243,0.17329848,-0.97595334,-0.5368538,0.07357654,-0.8404608,81.11785,0.19656251,0.40617073,-0.89240587,-0.08317089,0.3229152,-0.9427662,-0.51334786,0.13042983,-0.848211,65.27018,1.9924275,20.528706,1.55216,1.5673724,1.7524713,qaaf
-0.4962114,-0.7316239,-0.46744078,-0.7768591,-0.41100848,-0.47703484,-0.91757286,-0.0071387514,-0.3975037,50.594696,0.65575945,0.0077094287,-0.75493073,0.6557595,0.007709548,-0.75493044,-0.14610848,-0.039249327,-0.9884898,68.04785,0.8341798,0.11978549,-0.53832674,0.56149924,0.1444005,-0.81478035,-0.26763403,0.12065738,-0.95593613,71.2291,0.13731232,0.21935457,-0.96593416,-0.11585975,0.17823334,-0.9771435,-0.5301817,0.08024205,-0.84407866,80.792946,0.2055179,0.4088325,-0.8891672,-0.0700824,0.32728794,-0.9423222,-0.50332826,0.134531,-0.85355854,65.03171,1.9796027,19.388554,1.446704,1.5455579,1.7704816,qaaf
-0.51555556,-0.7133389,-0.4747103,-0.7746747,-0.39948675,-0.49019298,-0.9067113,-0.009216838,-0.42165083,51.944035,0.8824331,0.025278673,-0.4697582,0.6786736,0.0075264275,-0.7344012,-0.12696241,-0.037449606,-0.9912002,65.195,0.7737624,0.13200122,-0.6195703,0.50696033,0.14854945,-0.8490726,-0.2655408,0.118483305,-0.9567913,73.31261,0.11538555,0.21626258,-0.9694929,-0.12242624,0.17398591,-0.97710824,-0.5113591,0.07794211,-0.855825,81.043945,0.17989425,0.40691185,-0.89557844,-0.07418511,0.32369798,-0.9432477,-0.4822329,0.13245197,-0.8659722,65.33137,2.0336885,18.459967,1.4128634,1.5367968,1.7812027,qaaf
-0.51743644,-0.71022063,-0.477332,-0.7713343,-0.3972442,-0.4972326,-0.9015621,-0.0057633147,-0.43261126,52.52456,0.9137887,0.029343069,-0.4051286,0.6803603,0.008034587,-0.73283374,-0.13065073,-0.037787057,-0.9907081,64.63441,0.7286355,0.13857941,-0.6707355,0.4832048,0.15019363,-0.86252815,-0.26300585,0.11739993,-0.95762473,74.372375,0.12615907,0.21795091,-0.9677713,-0.11547447,0.1737028,-0.9780046,-0.5045379,0.07554535,-0.86007816,80.91539,0.19661045,0.41300604,-0.8892527,-0.053313375,0.33099446,-0.9421254,-0.47010154,0.13504665,-0.87221944,64.97519,2.042015,18.165176,1.4206259,1.537569,1.7870407,qaaf
-0.5118474,-0.7143416,-0.4772087,-0.7697862,-0.3962581,-0.5004086,-0.90031767,0.004817821,-0.43520665,52.652363,0.91754454,0.03177969,-0.39636093,0.6652788,0.008177042,-0.7465502,-0.1434021,-0.03898781,-0.98889613,64.865166,0.6974248,0.14310578,-0.70222443,0.45751446,0.15163784,-0.87617713,-0.27451575,0.114807114,-0.9547043,75.219154,0.13274579,0.2190162,-0.96664906,-0.11770889,0.17275721,-0.9779056,-0.5058352,0.073896445,-0.8594589,80.9192,0.2276546,0.42011064,-0.87845325,-0.022965096,0.34248656,-0.93924195,-0.4595999,0.14404759,-0.8763663,64.31329,2.0433896,17.932003,1.4080629,1.5333194,1.7953137,qaaf
-0.5213181,-0.7050039,-0.48082942,-0.7719896,-0.38622484,-0.50483894,-0.896359,0.005121112,-0.4432993,53.16842,0.8999115,0.031483084,-0.43493456,0.6435273,0.0076581836,-0.765385,-0.15534244,-0.04016089,-0.987044,65.6085,0.69789124,0.14376986,-0.7016253,0.4484815,0.15206605,-0.8807612,-0.28199697,0.11351487,-0.9526763,75.3782,0.15493971,0.2225721,-0.9625255,-0.09648634,0.17669389,-0.97952527,-0.4957893,0.07559857,-0.8651461,80.49654,0.25786328,0.42727202,-0.86657095,0.005333908,0.3525312,-0.9357848,-0.44582286,0.15257081,-0.8820228,63.690655,2.0469983,17.832907,1.5220125,1.5594238,1.7996595,qaaf
-0.5184918,-0.7085118,-0.4787246,-0.76874846,-0.39766955,-0.500884,-0.897891,-0.0114808455,-0.44006795,52.89443,0.8774261,0.0326346,-0.4786003,0.6297678,0.008963913,-0.7767317,-0.18067555,-0.04280633,-0.9826108,66.19672,0.70351326,0.1429667,-0.69615334,0.45367867,0.15182492,-0.87813705,-0.28196645,0.113813385,-0.9526497,75.21204,0.18378235,0.22735871,-0.9563117,-0.074711114,0.18010287,-0.9808064,-0.4914997,0.07355715,-0.8677658,80.053024,0.27134717,0.43284774,-0.8596589,0.012092922,0.35491195,-0.9348215,-0.44283745,0.14975257,-0.8840075,63.560467,2.0481853,19.3695,1.6224911,1.5827376,1.7976233,qaaf
-0.48998725,-0.734272,-0.46984792,-0.7610688,-0.42306486,-0.4917218,-0.9048461,-0.022418872,-0.42514813,51.86924,0.871642,0.035874203,-0.48882848,0.613917,0.010092407,-0.7893061,-0.20730743,-0.045818087,-0.97720236,66.5427,0.72034913,0.14139526,-0.67904663,0.45731667,0.15164764,-0.87627864,-0.2947509,0.11266971,-0.94890857,74.91442,0.18668233,0.22835127,-0.9555132,-0.0701559,0.17953022,-0.98124766,-0.50059026,0.06579871,-0.8631801,80.03963,0.2672291,0.4318768,-0.8614355,-0.0031146668,0.34947965,-0.9369389,-0.46157676,0.13904974,-0.87613475,63.88184,2.0509453,21.307001,1.6316733,1.5851698,1.8023956,qaaf
-0.47523922,-0.74572647,-0.46694735,-0.75800145,-0.4277726,-0.49238625,-0.9048061,-0.020483345,-0.42533106,51.78027,0.8502814,0.034281597,-0.525211,0.59205294,0.008783147,-0.8058512,-0.21388867,-0.046598915,-0.975746,67.266136,0.70180774,0.14649367,-0.697141,0.40943676,0.15345621,-0.8993403,-0.32387266,0.10654715,-0.9400821,76.00172,0.20208152,0.23097613,-0.9517421,-0.055485018,0.18240122,-0.98165745,-0.5040798,0.063693166,-0.86130536,79.75672,0.25062746,0.424402,-0.8700971,-0.023100216,0.34263605,-0.9391843,-0.48503676,0.13295518,-0.8643278,64.26929,2.032916,21.693693,1.640705,1.5867022,1.7941766,qaaf
-0.4984741,-0.72613007,-0.4735595,-0.7648804,-0.408296,-0.49824923,-0.8993968,-0.019109689,-0.436715,52.551907,0.8350276,0.031756356,-0.5492907,0.5863582,0.007818654,-0.8100141,-0.20839864,-0.045946453,-0.97696406,67.59244,0.6533054,0.15359172,-0.74135125,0.34559336,0.15419203,-0.9256295,-0.3468753,0.099790394,-0.9325873,77.678505,0.21368465,0.23170045,-0.94902784,-0.037258055,0.18817092,-0.98142934,-0.49644455,0.07348946,-0.86495197,79.355316,0.20893246,0.41060966,-0.887551,-0.051949747,0.3332836,-0.94139427,-0.50006914,0.13366705,-0.8556073,64.83106,2.000495,20.854738,1.4703223,1.5483499,1.7899121,qaaf
-0.5021951,-0.7242341,-0.47253048,-0.76479965,-0.415537,-0.49235204,-0.9023125,-0.033284113,-0.42979544,52.184708,0.79271626,0.032931045,-0.6087007,0.53852874,0.0072081536,-0.8425763,-0.2526752,-0.05149907,-0.9661796,68.91485,0.6589848,0.15378389,-0.7362673,0.33939835,0.15416604,-0.92792314,-0.36602968,0.096891955,-0.9255453,77.69031,0.2098953,0.23017599,-0.9502436,-0.03973339,0.1893709,-0.9811014,-0.5127699,0.07505872,-0.8552386,79.37919,0.14940703,0.39306438,-0.9072916,-0.10463453,0.31628293,-0.94287676,-0.5379849,0.12178667,-0.8341105,65.87116,1.9669145,22.82003,1.3318026,1.5175928,1.7859788,qaaf
-0.5306115,-0.6986602,-0.47992206,-0.7783486,-0.38425726,-0.4965073,-0.900034,-0.01635795,-0.4355123,52.772884,0.78887326,0.032520488,-0.6136947,0.53715694,0.0071007237,-0.84345233,-0.25290516,-0.051529672,-0.9661177,68.98387,0.63417196,0.15610622,-0.75726914,0.3173209,0.15393844,-0.9357405,-0.37692606,0.09399161,-0.9214619,78.326614,0.18629402,0.22604732,-0.95613635,-0.053004317,0.18897493,-0.9805502,-0.520492,0.08051878,-0.8500615,79.655914,0.099103466,0.3790452,-0.92005587,-0.14225437,0.30415764,-0.94194025,-0.5570169,0.11650992,-0.82228786,66.612755,1.9375939,21.127417,1.2392759,1.4930913,1.7932475,qaaf
-0.57492656,-0.6561435,-0.4888102,-0.7919507,-0.35469365,-0.49699777,-0.8996624,-0.004231721,-0.43656576,53.262558,0.7706686,0.029500186,-0.6365531,0.51201403,0.004277505,-0.8589666,-0.24527799,-0.05052504,-0.9681355,69.65532,0.60553676,0.15649983,-0.7802778,0.30047518,0.15319154,-0.9414072,-0.37713218,0.094330475,-0.92134327,78.91901,0.22001308,0.23000364,-0.94799423,-0.018362947,0.1954827,-0.98053545,-0.49931496,0.0884947,-0.8618896,78.921425,0.11701748,0.38424334,-0.915786,-0.12113634,0.31095845,-0.9426723,-0.5448359,0.120361544,-0.82985973,66.25396,1.9345802,19.80669,1.2776378,1.505226,1.784995,qaaf
-0.5980722,-0.6328733,-0.49171236,-0.7996227,-0.34077388,-0.4944459,-0.9015599,0.0028940886,-0.43264452,53.30643,0.7856965,0.031013474,-0.6178342,0.517478,0.0046725795,-0.85568386,-0.24406774,-0.050367527,-0.96844923,69.3933,0.6261354,0.15336256,-0.76448315,0.31575543,0.15287481,-0.93644434,-0.3706273,0.09789693,-0.9236079,78.460236,0.3087221,0.23912995,-0.9206018,0.049357325,0.20670655,-0.97715735,-0.47856688,0.09615255,-0.8727705,77.337654,0.1704346,0.39790693,-0.9014556,-0.079939395,0.32506117,-0.9423083,-0.53684527,0.12378999,-0.83454967,65.43547,1.984672,18.96186,1.5123695,1.5586288,1.775897,qaaf
-0.62533593,-0.5991131,-0.50001824,-0.8104806,-0.30492282,-0.50014323,-0.89667755,0.01637698,-0.4423809,54.261284,0.8188505,0.020556204,-0.57363844,0.5392071,-0.0014357753,-0.8421721,-0.24810046,-0.043029193,-0.9677782,68.621796,0.6471023,0.14143565,-0.74916905,0.32529917,0.14934297,-0.9337436,-0.3873912,0.106912114,-0.9156953,78.06585,0.37984428,0.24158241,-0.89294803,0.09872141,0.21428223,-0.97177017,-0.47668865,0.105084255,-0.8727687,76.034775,0.21595934,0.40463644,-0.8886118,-0.05358543,0.33504695,-0.9406764,-0.548475,0.12851396,-0.8262321,64.72814,2.0358734,17.140015,1.4184405,1.5375907,1.7838514,qaaf
-0.6483087,-0.56682765,-0.50833267,-0.81691265,-0.2752848,-0.5068254,-0.89160347,0.03290628,-0.4516199,55.218407,0.8328076,-0.0014382005,-0.55356073,0.55416733,-0.013783778,-0.832291,-0.24890445,-0.030907825,-0.9680347,68.18066,0.644514,0.13567677,-0.7524582,0.318328,0.147337,-0.9364609,-0.40556717,0.11099352,-0.90730125,78.19157,0.40004307,0.24167325,-0.8840584,0.104233816,0.21504638,-0.9710253,-0.4864298,0.10494722,-0.86739385,75.769135,0.21534821,0.4046073,-0.8887733,-0.07147165,0.3293939,-0.9414836,-0.56844497,0.117141224,-0.81433904,65.02817,2.0461519,15.457814,1.3373365,1.5155759,1.7991945,qaaf
-0.6458674,-0.56604,-0.5123028,-0.8148568,-0.2684334,-0.5137626,-0.88697183,0.041571572,-0.4599488,55.768063,0.8379223,-0.012792233,-0.5456397,0.56103325,-0.020291679,-0.82754457,-0.2558499,-0.0248392,-0.96639735,67.97191,0.6652358,0.12813826,-0.73555547,0.33335897,0.14522693,-0.9315477,-0.41384518,0.116077796,-0.9029165,77.67456,0.4332747,0.24190342,-0.8681911,0.1223856,0.21722764,-0.96841824,-0.49381387,0.10573706,-0.8631149,75.1974,0.22277077,0.40641713,-0.8861142,-0.079271324,0.32677755,-0.9417709,-0.5847728,0.10694395,-0.8041168,65.1517,2.0664425,15.017342,1.2989811,1.5037987,1.8070428,qaaf
-0.6448485,-0.5696413,-0.50958717,-0.8138044,-0.2783082,-0.5101637,-0.8891417,0.029767454,-0.4566627,55.41607,0.86171544,-0.0076014474,-0.5073348,0.5907694,-0.017213784,-0.8066568,-0.24204095,-0.02696304,-0.96989125,67.07079,0.6601274,0.1288154,-0.740026,0.33323392,0.14529864,-0.93158114,-0.41537002,0.115724176,-0.9022613,77.72721,0.44530576,0.24273245,-0.861849,0.12934741,0.21803014,-0.9673325,-0.4965707,0.10436525,-0.86169916,74.98892,0.20463213,0.40412545,-0.8915202,-0.10322323,0.31808656,-0.9424256,-0.59622145,0.09527463,-0.7971465,65.6758,2.0746956,15.241775,1.265983,1.4927783,1.814345,qaaf
